vehicle_id,date,report_time,speed_kmh,distance_km,result,addr_jibun,addr_poi,voltage,load_state_raw
SB-000001,2026-08-12,2026-08-12 11:52:07,0,63,Key On,전라남도 광양시 금호동 803(143m 범위),전라남도 광양시 금호동 우리은행365(303m ↘),19.9,공차
SB-000001,2026-08-12,2026-08-12 11:52:53,36,63,DTG 데이터,전라남도 광양시 금호동 803(164m 범위),전라남도 광양시 금호동 포스코플로우(254m ↘),27.5,공차
SB-000001,2026-08-12,2026-08-12 11:54:53,42,64,DTG 데이터,전라남도 광양시 금호동 656(115m 범위),전라남도 광양시 금호동 한유엘엔에스(319m ↗),27.6,공차
SB-000001,2026-08-12,2026-08-12 11:56:53,44,65,DTG 데이터,전라남도 광양시 금호동 631(185m 범위),전라남도 광양시 금호동 광일엔지니어링(403m ←),27.6,공차
SB-000001,2026-08-12,2026-08-12 11:58:53,52,67,DTG 데이터,전라남도 광양시 금호동 652(64m 범위),전라남도 광양시 금호동 광양조경(64m ↗),27.2,공차
SB-000001,2026-08-12,2026-08-12 12:00:53,79,69,DTG 데이터,전라남도 광양시 금호동 796-1(189m 범위),전라남도 광양시 중마동 (중동) 길호대교(164m →),27.7,공차
SB-000001,2026-08-12,2026-08-12 12:02:53,41,71,DTG 데이터,전라남도 광양시 중동 1248(17m 범위),전라남도 광양시 중마동 (중동) 수성카(17m →),26.8,공차
SB-000001,2026-08-12,2026-08-12 12:04:53,59,72,DTG 데이터,전라남도 광양시 도이동 809-1(42m 범위),전라남도 광양시 골약동 (도이동) 광양항홍보관(168m ↓),27.9,공차
SB-000001,2026-08-12,2026-08-12 12:06:53,34,73,DTG 데이터,전라남도 광양시 도이동 832(144m 범위),전라남도 광양시 골약동 (도이동) 동방(131m ↘),27.4,공차
SB-000001,2026-08-12,2026-08-12 12:07:47,0,73,Key Off,전라남도 광양시 도이동 832(53m 범위),전라남도 광양시 골약동 (도이동) 동방(48m ↘),24.9,공차
SB-000001,2026-08-12,2026-08-12 12:47:49,0,73,Key On,전라남도 광양시 도이동 832(53m 범위),전라남도 광양시 골약동 (도이동) 동방(48m ↘),20.3,공차
SB-000001,2026-08-12,2026-08-12 12:48:53,0,73,DTG 데이터,전라남도 광양시 도이동 832(65m 범위),전라남도 광양시 골약동 (도이동) 동방(46m ↘),27.4,공차
SB-000001,2026-08-12,2026-08-12 12:50:53,0,73,DTG 데이터,전라남도 광양시 도이동 832(40m 범위),전라남도 광양시 골약동 (도이동) 동방(43m →),27.5,공차
SB-000001,2026-08-12,2026-08-12 12:52:53,0,73,DTG 데이터,전라남도 광양시 도이동 832(32m 범위),전라남도 광양시 골약동 (도이동) 동방(44m →),27.7,공차
SB-000001,2026-08-12,2026-08-12 12:52:56,0,73,공회전감지,전라남도 광양시 도이동 832(32m 범위),전라남도 광양시 골약동 (도이동) 동방(44m →),27.7,공차
SB-000001,2026-08-12,2026-08-12 12:54:53,0,73,DTG 데이터,전라남도 광양시 도이동 832(43m 범위),전라남도 광양시 골약동 (도이동) 동방(29m →),27.6,공차
SB-000001,2026-08-12,2026-08-12 12:56:53,0,73,DTG 데이터,전라남도 광양시 도이동 832(64m 범위),전라남도 광양시 골약동 (도이동) 동방(7m →),27.6,공차
SB-000001,2026-08-12,2026-08-12 12:57:54,0,73,공회전유지,전라남도 광양시 도이동 832(51m 범위),전라남도 광양시 골약동 (도이동) 동방(20m →),27.6,공차
SB-000001,2026-08-12,2026-08-12 12:58:53,0,73,DTG 데이터,전라남도 광양시 도이동 832(47m 범위),전라남도 광양시 골약동 (도이동) 동방(25m →),27.6,공차
SB-000001,2026-08-12,2026-08-12 13:00:53,0,73,DTG 데이터,전라남도 광양시 도이동 832(52m 범위),전라남도 광양시 골약동 (도이동) 동방(38m ↘),27.5,공차
SB-000001,2026-08-12,2026-08-12 13:02:53,0,73,DTG 데이터,전라남도 광양시 도이동 832(52m 범위),전라남도 광양시 골약동 (도이동) 동방(32m ↘),27.6,공차
SB-000001,2026-08-12,2026-08-12 13:02:55,0,73,공회전유지,전라남도 광양시 도이동 832(52m 범위),전라남도 광양시 골약동 (도이동) 동방(32m ↘),27.6,공차
SB-000001,2026-08-12,2026-08-12 13:03:04,3,73,공회전종료,전라남도 광양시 도이동 832(50m 범위),전라남도 광양시 골약동 (도이동) 동방(32m ↘),27.6,공차
SB-000001,2026-08-12,2026-08-12 13:04:53,0,73,DTG 데이터,전라남도 광양시 도이동 832(13m 범위),전라남도 광양시 골약동 (도이동) 동방(61m →),27.6,공차
SB-000001,2026-08-12,2026-08-12 13:06:53,0,73,DTG 데이터,전라남도 광양시 도이동 832(13m 범위),전라남도 광양시 골약동 (도이동) 동방(59m →),27.7,공차
SB-000001,2026-08-12,2026-08-12 13:08:53,53,74,DTG 데이터,전라남도 광양시 도이동 827-1(130m 범위),전라남도 광양시 골약동 (도이동) 동원로엑스(154m ↗),27.3,공차
SB-000001,2026-08-12,2026-08-12 13:10:53,49,75,DTG 데이터,전라남도 광양시 도이동 779(160m 범위),전라남도 광양시 골약동 (도이동) 주차장(132m →),27.6,공차
SB-000001,2026-08-12,2026-08-12 13:12:53,23,77,DTG 데이터,전라남도 광양시 중동 308-94(19m 범위),전라남도 광양시 중마동 (중동) 버스정류장(50m ←),27.1,공차
SB-000001,2026-08-12,2026-08-12 13:13:40,101,78,과속,전라남도 광양시 중동 102-6(237m 범위),전라남도 광양시 중마동 (중동) 길호대교(95m →),27.8,공차
SB-000001,2026-08-12,2026-08-12 13:14:05,66,78,과속해제,전라남도 광양시 금호동 628-3(96m 범위),전라남도 광양시 금호동 금당교차로(127m ↙),27.5,공차
SB-000001,2026-08-12,2026-08-12 13:14:53,75,79,DTG 데이터,전라남도 광양시 금호동 627-6(115m 범위),전라남도 광양시 금호동 CU(163m ←),27.3,공차
SB-000001,2026-08-12,2026-08-12 13:16:53,61,80,DTG 데이터,전라남도 광양시 금호동 624-4(97m 범위),전라남도 광양시 금호동 자매밥상(81m ↓),27.6,공차
SB-000001,2026-08-12,2026-08-12 13:18:53,7,81,DTG 데이터,전라남도 광양시 금호동 636(430m 범위),전라남도 광양시 금호동 1문(412m ↘),27.6,공차
SB-000001,2026-08-12,2026-08-12 13:20:53,0,81,DTG 데이터,전라남도 광양시 금호동 636(392m 범위),전라남도 광양시 금호동 1문(389m ↘),27.8,공차
SB-000001,2026-08-12,2026-08-12 13:22:53,0,81,DTG 데이터,전라남도 광양시 금호동 636(390m 범위),전라남도 광양시 금호동 1문(409m ↘),27.5,공차
SB-000001,2026-08-12,2026-08-12 13:24:53,44,82,DTG 데이터,전라남도 광양시 금호동 635(76m 범위),전라남도 광양시 금호동 포렌(480m ↙),27.8,공차
SB-000001,2026-08-12,2026-08-12 13:26:53,40,83,DTG 데이터,전라남도 광양시 금호동 656(74m 범위),전라남도 광양시 금호동 한유엘엔에스(185m ↗),27.6,공차
SB-000001,2026-08-12,2026-08-12 13:28:53,15,84,DTG 데이터,전라남도 광양시 금호동 803(112m 범위),전라남도 광양시 금호동 포스코플로우(309m ↘),27.6,공차
SB-000001,2026-08-12,2026-08-12 13:29:22,0,84,Key Off,전라남도 광양시 금호동 803(104m 범위),전라남도 광양시 금호동 포스코플로우(319m ↘),24.9,공차
SB-000001,2026-08-12,2026-08-12 13:29:46,0,84,Key On,전라남도 광양시 금호동 803(104m 범위),전라남도 광양시 금호동 우리은행365(319m ↘),21.9,공차
SB-000001,2026-08-12,2026-08-12 13:30:54,44,85,DTG 데이터,전라남도 광양시 금호동 642(153m 범위),전라남도 광양시 금호동 피엠에스(207m ←),27.5,공차
SB-000001,2026-08-12,2026-08-12 13:32:53,8,86,DTG 데이터,전라남도 광양시 금호동 662(433m 범위),주변에 특정 건물이 없습니다,27.4,공차
SB-000001,2026-08-12,2026-08-12 13:34:53,31,87,DTG 데이터,전라남도 광양시 금호동 663(18m 범위),전라남도 광양시 금호동 포스코광양제철소(360m →),27.3,공차
SB-000001,2026-08-12,2026-08-12 13:36:53,16,88,DTG 데이터,전라남도 광양시 금호동 791(201m 범위),전라남도 광양시 금호동 2문(98m ↓),27.6,공차
SB-000001,2026-08-12,2026-08-12 13:38:53,0,89,DTG 데이터,전라남도 광양시 태인동 1664-2(18m 범위),전라남도 광양시 태인동 태인꽃화원(25m →),27.2,공차
SB-000001,2026-08-12,2026-08-12 13:40:53,43,90,DTG 데이터,전라남도 광양시 태인동 1653-5(30m 범위),전라남도 광양시 태인동 성광사(46m ↓),27.1,공차
SB-000001,2026-08-12,2026-08-12 13:41:54,0,91,Key Off,전라남도 광양시 태인동 1656-6(85m 범위),전라남도 광양시 태인동 동아스틸(80m ↓),24.7,공차
SB-000001,2026-08-12,2026-08-12 13:45:02,0,91,Key On,전라남도 광양시 태인동 1656-6(85m 범위),전라남도 광양시 태인동 동아스틸(80m ↓),19.3,공차
SB-000001,2026-08-12,2026-08-12 13:46:54,26,91,DTG 데이터,전라남도 광양시 태인동 1656-1(81m 범위),전라남도 광양시 태인동 SK엔크린(87m →),27.4,공차
SB-000001,2026-08-12,2026-08-12 13:48:54,46,93,DTG 데이터,전라남도 광양시 금호동 791(33m 범위),전라남도 광양시 금호동 태인교삼거리(49m ↑),26.8,공차
SB-000001,2026-08-12,2026-08-12 13:50:53,29,93,DTG 데이터,전라남도 광양시 금호동 791(221m 범위),전라남도 광양시 금호동 2문(107m ↓),27.4,공차
SB-000001,2026-08-12,2026-08-12 13:52:53,43,95,DTG 데이터,전라남도 광양시 금호동 658(211m 범위),전라남도 광양시 금호동 정문(246m ↙),27.5,공차
SB-000001,2026-08-12,2026-08-12 13:54:53,39,96,DTG 데이터,전라남도 광양시 금호동 631(400m 범위),전라남도 광양시 금호동 포렌(423m ←),27.5,공차
SB-000001,2026-08-12,2026-08-12 13:56:53,16,96,DTG 데이터,전라남도 광양시 금호동 631(169m 범위),전라남도 광양시 금호동 광일엔지니어링(406m ←),27.3,공차
SB-000001,2026-08-12,2026-08-12 13:58:53,18,97,DTG 데이터,전라남도 광양시 금호동 657(269m 범위),주변에 특정 건물이 없습니다,27.3,공차
SB-000001,2026-08-12,2026-08-12 14:00:53,0,97,DTG 데이터,전라남도 광양시 금호동 657(248m 범위),주변에 특정 건물이 없습니다,27,공차
SB-000001,2026-08-12,2026-08-12 14:02:54,0,97,DTG 데이터,전라남도 광양시 금호동 657(273m 범위),전라남도 광양시 금호동 광일엔지니어링(495m ↓),26.9,공차
SB-000001,2026-08-12,2026-08-12 14:04:54,10,97,DTG 데이터,전라남도 광양시 금호동 657(263m 범위),주변에 특정 건물이 없습니다,27.5,공차
SB-000001,2026-08-12,2026-08-12 14:06:54,1,98,DTG 데이터,전라남도 광양시 금호동 657(24m 범위),주변에 특정 건물이 없습니다,27.7,공차
SB-000001,2026-08-12,2026-08-12 14:08:53,0,98,DTG 데이터,전라남도 광양시 금호동 657(22m 범위),주변에 특정 건물이 없습니다,27.7,공차
SB-000001,2026-08-12,2026-08-12 14:10:53,0,98,DTG 데이터,전라남도 광양시 금호동 657(21m 범위),주변에 특정 건물이 없습니다,28,공차
SB-000001,2026-08-12,2026-08-12 14:11:51,0,98,공회전감지,전라남도 광양시 금호동 657(8m 범위),주변에 특정 건물이 없습니다,27.7,공차
SB-000001,2026-08-12,2026-08-12 14:12:32,0,98,공회전종료,전라남도 광양시 금호동 657(10m 범위),주변에 특정 건물이 없습니다,25.9,공차
SB-000001,2026-08-12,2026-08-12 14:12:38,0,98,Key Off,전라남도 광양시 금호동 657(10m 범위),주변에 특정 건물이 없습니다,24.9,공차
SB-000001,2026-08-12,2026-08-12 14:20:36,0,98,Key On,전라남도 광양시 금호동 657(10m 범위),주변에 특정 건물이 없습니다,21.6,공차
SB-000001,2026-08-12,2026-08-12 14:20:54,8,98,DTG 데이터,전라남도 광양시 금호동 657(11m 범위),주변에 특정 건물이 없습니다,27.3,공차
SB-000001,2026-08-12,2026-08-12 14:22:39,0,98,Key Off,전라남도 광양시 금호동 657(62m 범위),주변에 특정 건물이 없습니다,25.5,공차
SB-000001,2026-08-12,2026-08-12 14:31:19,0,98,Key On,전라남도 광양시 금호동 657(62m 범위),주변에 특정 건물이 없습니다,19.3,공차
SB-000001,2026-08-12,2026-08-12 14:32:53,36,99,DTG 데이터,전라남도 광양시 금호동 653(363m 범위),주변에 특정 건물이 없습니다,27.5,공차
SB-000001,2026-08-12,2026-08-12 14:34:53,23,100,DTG 데이터,전라남도 광양시 금호동 634(145m 범위),전라남도 광양시 금호동 광양제품부두점(100m →),27.4,공차
SB-000001,2026-08-12,2026-08-12 14:36:53,0,100,DTG 데이터,전라남도 광양시 금호동 803(119m 범위),전라남도 광양시 금호동 우리은행365(301m ↘),27.2,공차
SB-000001,2026-08-12,2026-08-12 14:38:54,0,100,DTG 데이터,전라남도 광양시 금호동 803(103m 범위),전라남도 광양시 금호동 우리은행365(315m ↘),27.5,공차
SB-000001,2026-08-12,2026-08-12 14:40:54,0,100,Key Off,전라남도 광양시 금호동 803(111m 범위),전라남도 광양시 금호동 우리은행365(309m ↘),25.3,공차
SB-000001,2026-08-12,2026-08-12 14:42:11,1,100,Key On,전라남도 광양시 금호동 803(111m 범위),전라남도 광양시 금호동 포스코플로우(309m ↘),20.6,공차
SB-000001,2026-08-12,2026-08-12 14:42:53,20,100,DTG 데이터,전라남도 광양시 금호동 803(159m 범위),전라남도 광양시 금호동 포스코플로우(363m ↘),26.8,공차
SB-000001,2026-08-12,2026-08-12 14:44:53,22,102,DTG 데이터,전라남도 광양시 금호동 642-1(176m 범위),전라남도 광양시 금호동 피엠에스(490m →),27.5,공차
SB-000001,2026-08-12,2026-08-12 14:46:53,42,103,DTG 데이터,전라남도 광양시 금호동 663(232m 범위),전라남도 광양시 금호동 포스코광양제철소(408m ↘),27.3,공차
SB-000001,2026-08-12,2026-08-12 14:48:53,41,104,DTG 데이터,전라남도 광양시 금호동 791(473m 범위),전라남도 광양시 금호동 2문(399m ↓),27.6,공차
SB-000001,2026-08-12,2026-08-12 14:50:53,16,104,DTG 데이터,전라남도 광양시 금호동 791(131m 범위),전라남도 광양시 금호동 2문(17m ↗),27.7,공차
SB-000001,2026-08-12,2026-08-12 14:52:53,10,105,DTG 데이터,전라남도 광양시 태인동 303-40(15m 범위),전라남도 광양시 태인동 세븐일레븐(20m ↗),27,공차
SB-000001,2026-08-12,2026-08-12 14:54:56,0,106,Key Off,전라남도 광양시 태인동 309-6(14m 범위),전라남도 광양시 태인동 세움건설(30m ↗),24.8,공차
SB-000001,2026-08-12,2026-08-12 14:57:02,0,106,Key On,전라남도 광양시 태인동 309-6(14m 범위),전라남도 광양시 태인동 세움건설(30m ↗),17.9,공차
SB-000001,2026-08-12,2026-08-12 14:57:41,0,106,Key Off,전라남도 광양시 태인동 306-20(1m 범위),전라남도 광양시 태인동 경남스틸(69m ↑),25.4,공차
SB-000001,2026-08-12,2026-08-12 15:04:38,0,106,Key On,전라남도 광양시 태인동 306-20(1m 범위),전라남도 광양시 태인동 경남스틸(69m ↑),20.2,공차
SB-000001,2026-08-12,2026-08-12 15:04:53,0,106,DTG 데이터,전라남도 광양시 태인동 340-9(11m 범위),전라남도 광양시 태인동 경남스틸(76m ↗),27.4,공차
SB-000001,2026-08-12,2026-08-12 15:06:53,31,106,DTG 데이터,전라남도 광양시 태인동 303-175(5m 범위),전라남도 광양시 태인동 거양엔지니어링(83m ↑),27.6,공차
SB-000001,2026-08-12,2026-08-12 15:08:53,41,107,DTG 데이터,전라남도 광양시 태인동 1664-8(15m 범위),전라남도 광양시 태인동 명품타이어아울렛(24m →),27.2,공차
SB-000001,2026-08-12,2026-08-12 15:10:53,8,108,DTG 데이터,전라남도 광양시 금호동 791(86m 범위),전라남도 광양시 금호동 2문(64m ↗),27,공차
SB-000001,2026-08-12,2026-08-12 15:12:55,42,108,DTG 데이터,전라남도 광양시 금호동 637(167m 범위),전라남도 광양시 금호동 제철삼거리(300m ↘),27.4,공차
SB-000001,2026-08-12,2026-08-12 15:14:54,1,110,DTG 데이터,전라남도 광양시 금호동 636(394m 범위),전라남도 광양시 금호동 1문(234m ↘),27.4,공차
SB-000001,2026-08-12,2026-08-12 15:16:53,0,110,DTG 데이터,전라남도 광양시 금호동 631(498m 범위),전라남도 광양시 금호동 광일엔지니어링(339m ↖),27.6,공차
SB-000001,2026-08-12,2026-08-12 15:18:53,3,110,DTG 데이터,전라남도 광양시 금호동 631(482m 범위),전라남도 광양시 금호동 광일엔지니어링(329m ↖),26.7,공차
SB-000001,2026-08-12,2026-08-12 15:19:43,0,110,Key Off,전라남도 광양시 금호동 631(492m 범위),전라남도 광양시 금호동 광일엔지니어링(318m ↖),25,공차
SB-000001,2026-08-12,2026-08-12 15:25:17,0,110,Key On,전라남도 광양시 금호동 631(492m 범위),전라남도 광양시 금호동 광일엔지니어링(318m ↖),19.9,공차
SB-000001,2026-08-12,2026-08-12 15:26:53,4,111,DTG 데이터,전라남도 광양시 금호동 631(418m 범위),전라남도 광양시 금호동 광일엔지니어링(404m ←),27.3,공차
SB-000001,2026-08-12,2026-08-12 15:28:54,0,111,DTG 데이터,전라남도 광양시 금호동 631(169m 범위),전라남도 광양시 금호동 포렌(420m ←),27.5,공차
SB-000001,2026-08-12,2026-08-12 15:30:54,44,112,DTG 데이터,전라남도 광양시 금호동 632(373m 범위),주변에 특정 건물이 없습니다,27.7,공차
SB-000001,2026-08-12,2026-08-12 15:32:54,0,113,DTG 데이터,전라남도 광양시 금호동 656(239m 범위),전라남도 광양시 금호동 메인테크(380m ↖),27.7,공차
SB-000001,2026-08-12,2026-08-12 15:34:54,0,113,DTG 데이터,전라남도 광양시 금호동 656(242m 범위),전라남도 광양시 금호동 천문산업안전(376m ↖),27.4,공차
SB-000001,2026-08-12,2026-08-12 15:36:54,0,113,DTG 데이터,전라남도 광양시 금호동 656(241m 범위),전라남도 광양시 금호동 메인테크(367m ↖),27.4,공차
