event_id,vehicle_id,trip_id,leg_id,ts,lat,lon,event_type
TRIP-GLV-T01-01-L1-E159,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L1,2026-07-31T23:03:01.628Z,35.62217,129.08932,decel
TRIP-GLV-T01-01-L1-E160,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L1,2026-07-31T23:03:48.054Z,35.62553,129.09118,decel
TRIP-GLV-T01-01-L1-E161,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L1,2026-07-31T23:04:34.479Z,35.62889,129.09304,decel
TRIP-GLV-T01-01-L1-E162,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L1,2026-07-31T23:05:20.904Z,35.63225,129.09490,decel
TRIP-GLV-T01-01-L1-E163,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L1,2026-07-31T23:06:07.330Z,35.63561,129.09676,decel
TRIP-GLV-T01-01-L1-E164,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L1,2026-07-31T23:06:53.755Z,35.63897,129.09862,decel
TRIP-GLV-T01-01-L1-E165,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L1,2026-07-31T23:07:40.180Z,35.64233,129.10048,decel
TRIP-GLV-T01-01-L1-E166,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L1,2026-07-31T23:08:26.606Z,35.64569,129.10234,decel
TRIP-GLV-T01-01-L1-E167,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L1,2026-07-31T23:09:13.031Z,35.64905,129.10420,decel
TRIP-GLV-T01-01-L1-E168,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L1,2026-07-31T23:09:59.457Z,35.65241,129.10606,decel
TRIP-GLV-T01-01-L1-E169,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L1,2026-07-31T23:10:45.882Z,35.65577,129.10792,decel
TRIP-GLV-T01-01-L1-E170,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L1,2026-07-31T23:11:32.307Z,35.65913,129.10978,decel
TRIP-GLV-T01-01-L1-E171,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L1,2026-07-31T23:12:18.733Z,35.66249,129.11164,decel
TRIP-GLV-T01-01-L1-E172,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L1,2026-07-31T23:13:05.158Z,35.66585,129.11350,decel
TRIP-GLV-T01-01-L1-E173,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L1,2026-07-31T23:13:51.583Z,35.66921,129.11535,decel
TRIP-GLV-T01-01-L1-E174,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L1,2026-07-31T23:14:38.009Z,35.67257,129.11721,decel
TRIP-GLV-T01-01-L1-E175,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L1,2026-07-31T23:15:24.434Z,35.67593,129.11907,decel
TRIP-GLV-T01-01-L1-E176,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L1,2026-07-31T23:16:10.859Z,35.67929,129.12093,stop
TRIP-GLV-T01-01-L1-E177,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L1,2026-07-31T23:16:57.285Z,35.68265,129.12279,stop
TRIP-GLV-T01-01-L1-E178,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L1,2026-07-31T23:17:43.710Z,35.68601,129.12465,stop
TRIP-GLV-T01-01-L1-E179,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L1,2026-07-31T23:18:30.135Z,35.68937,129.12651,stop
TRIP-GLV-T01-01-L1-E180,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L1,2026-07-31T23:19:16.561Z,35.69273,129.12837,stop
TRIP-GLV-T01-01-L1-E181,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L1,2026-07-31T23:20:02.986Z,35.69609,129.13023,stop
TRIP-GLV-T01-01-L1-E182,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L1,2026-07-31T23:20:49.411Z,35.69945,129.13209,stop
TRIP-GLV-T01-01-L1-E183,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L1,2026-07-31T23:21:35.837Z,35.70281,129.13395,stop
TRIP-GLV-T01-01-L1-E184,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L1,2026-07-31T23:22:22.262Z,35.70617,129.13581,stop
TRIP-GLV-T01-01-L1-E185,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L1,2026-07-31T23:23:08.687Z,35.70953,129.13767,stop
TRIP-GLV-T01-01-L1-E186,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L1,2026-07-31T23:23:55.113Z,35.71289,129.13953,stop
TRIP-GLV-T01-01-L1-E187,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L1,2026-07-31T23:24:41.538Z,35.71625,129.14138,stop
TRIP-GLV-T01-01-L1-E188,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L1,2026-07-31T23:25:27.963Z,35.71961,129.14324,stop
TRIP-GLV-T01-01-L1-E189,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L1,2026-07-31T23:26:14.389Z,35.72297,129.14510,stop
TRIP-GLV-T01-01-L1-E190,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L1,2026-07-31T23:27:00.814Z,35.72633,129.14696,stop
TRIP-GLV-T01-01-L1-E191,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L1,2026-07-31T23:27:47.239Z,35.72969,129.14882,stop
TRIP-GLV-T01-01-L1-E192,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L1,2026-07-31T23:28:33.665Z,35.73305,129.15068,stop
TRIP-GLV-T01-01-L1-E193,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L1,2026-07-31T23:29:20.090Z,35.73641,129.15254,stop
TRIP-GLV-T01-01-L1-E194,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L1,2026-07-31T23:30:06.515Z,35.73978,129.15440,stop
TRIP-GLV-T01-01-L1-E195,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L1,2026-07-31T23:30:52.941Z,35.74314,129.15626,stop
TRIP-GLV-T01-01-L1-E196,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L1,2026-07-31T23:31:39.366Z,35.74650,129.15812,stop
TRIP-GLV-T01-01-L1-E197,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L1,2026-07-31T23:32:25.791Z,35.74986,129.15998,stop
TRIP-GLV-T01-01-L1-E198,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L1,2026-07-31T23:33:12.217Z,35.75322,129.16184,stop
TRIP-GLV-T01-01-L1-E199,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L1,2026-07-31T23:33:58.642Z,35.75658,129.16370,stop
TRIP-GLV-T01-01-L1-E200,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L1,2026-07-31T23:34:45.067Z,35.75994,129.16556,stop
TRIP-GLV-T01-01-L1-E201,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L1,2026-07-31T23:35:31.493Z,35.76330,129.16741,stop
TRIP-GLV-T01-01-L1-E202,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L1,2026-07-31T23:36:17.918Z,35.76666,129.16927,stop
TRIP-GLV-T01-01-L1-E203,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L1,2026-07-31T23:37:04.343Z,35.77002,129.17113,stop
TRIP-GLV-T01-01-L1-E204,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L1,2026-07-31T23:37:50.769Z,35.77338,129.17299,stop
TRIP-GLV-T01-01-L1-E205,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L1,2026-07-31T23:38:37.194Z,35.77674,129.17485,stop
TRIP-GLV-T01-01-L1-E206,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L1,2026-07-31T23:39:23.619Z,35.78010,129.17671,stop
TRIP-GLV-T01-01-L1-E207,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L1,2026-07-31T23:40:10.045Z,35.78346,129.17857,stop
TRIP-GLV-T01-01-L1-E208,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L1,2026-07-31T23:40:56.470Z,35.78682,129.18043,stop
TRIP-GLV-T01-01-L1-E209,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L1,2026-07-31T23:41:42.895Z,35.79018,129.18229,stop
TRIP-GLV-T01-01-L1-E210,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L1,2026-07-31T23:42:29.321Z,35.79354,129.18415,stop
TRIP-GLV-T01-01-L1-E211,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L1,2026-07-31T23:43:15.746Z,35.79690,129.18601,stop
TRIP-GLV-T01-01-L1-E212,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L1,2026-07-31T23:44:02.171Z,35.80026,129.18787,stop
TRIP-GLV-T01-01-L1-E213,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L1,2026-07-31T23:44:48.597Z,35.80362,129.18973,stop
TRIP-GLV-T01-01-L1-E214,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L1,2026-07-31T23:45:35.022Z,35.80698,129.19159,stop
TRIP-GLV-T01-01-L1-E215,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L1,2026-07-31T23:46:21.447Z,35.81034,129.19344,stop
TRIP-GLV-T01-01-L1-E216,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L1,2026-07-31T23:47:07.873Z,35.81370,129.19530,stop
TRIP-GLV-T01-01-L1-E217,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L1,2026-07-31T23:47:54.298Z,35.81706,129.19716,stop
TRIP-GLV-T01-01-L1-E218,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L1,2026-07-31T23:48:40.723Z,35.82042,129.19902,stop
TRIP-GLV-T01-01-L1-E219,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L1,2026-07-31T23:49:27.149Z,35.82378,129.20088,stop
TRIP-GLV-T01-01-L1-E220,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L1,2026-07-31T23:50:13.574Z,35.82714,129.20274,stop
TRIP-GLV-T01-01-L2-E1,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T01:00:45.219Z,35.82832,129.20340,accel
TRIP-GLV-T01-01-L2-E2,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T01:01:30.439Z,35.82614,129.20219,accel
TRIP-GLV-T01-01-L2-E3,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T01:02:15.659Z,35.82397,129.20099,accel
TRIP-GLV-T01-01-L2-E4,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T01:03:00.879Z,35.82179,129.19978,accel
TRIP-GLV-T01-01-L2-E5,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T01:03:46.099Z,35.81961,129.19858,accel
TRIP-GLV-T01-01-L2-E6,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T01:04:31.319Z,35.81743,129.19737,accel
TRIP-GLV-T01-01-L2-E7,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T01:05:16.539Z,35.81526,129.19617,accel
TRIP-GLV-T01-01-L2-E8,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T01:06:01.759Z,35.81308,129.19496,accel
TRIP-GLV-T01-01-L2-E9,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T01:06:46.979Z,35.81090,129.19376,accel
TRIP-GLV-T01-01-L2-E10,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T01:07:32.199Z,35.80872,129.19255,accel
TRIP-GLV-T01-01-L2-E11,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T01:08:17.419Z,35.80655,129.19135,accel
TRIP-GLV-T01-01-L2-E12,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T01:09:02.639Z,35.80437,129.19014,accel
TRIP-GLV-T01-01-L2-E13,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T01:09:47.859Z,35.80219,129.18894,accel
TRIP-GLV-T01-01-L2-E14,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T01:10:33.079Z,35.80001,129.18773,accel
TRIP-GLV-T01-01-L2-E15,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T01:11:18.299Z,35.79783,129.18653,accel
TRIP-GLV-T01-01-L2-E16,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T01:12:03.519Z,35.79566,129.18532,accel
TRIP-GLV-T01-01-L2-E17,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T01:12:48.739Z,35.79348,129.18412,accel
TRIP-GLV-T01-01-L2-E18,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T01:13:33.958Z,35.79130,129.18291,accel
TRIP-GLV-T01-01-L2-E19,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T01:14:19.178Z,35.78912,129.18171,accel
TRIP-GLV-T01-01-L2-E20,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T01:15:04.398Z,35.78695,129.18050,accel
TRIP-GLV-T01-01-L2-E21,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T01:15:49.618Z,35.78477,129.17930,accel
TRIP-GLV-T01-01-L2-E22,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T01:16:34.838Z,35.78259,129.17809,accel
TRIP-GLV-T01-01-L2-E23,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T01:17:20.058Z,35.78041,129.17689,accel
TRIP-GLV-T01-01-L2-E24,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T01:18:05.278Z,35.77823,129.17568,accel
TRIP-GLV-T01-01-L2-E25,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T01:18:50.498Z,35.77606,129.17448,accel
TRIP-GLV-T01-01-L2-E26,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T01:19:35.718Z,35.77388,129.17327,accel
TRIP-GLV-T01-01-L2-E27,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T01:20:20.938Z,35.77170,129.17207,accel
TRIP-GLV-T01-01-L2-E28,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T01:21:06.158Z,35.76952,129.17086,accel
TRIP-GLV-T01-01-L2-E29,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T01:21:51.378Z,35.76735,129.16966,accel
TRIP-GLV-T01-01-L2-E30,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T01:22:36.598Z,35.76517,129.16845,accel
TRIP-GLV-T01-01-L2-E31,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T01:23:21.818Z,35.76299,129.16725,accel
TRIP-GLV-T01-01-L2-E32,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T01:24:07.038Z,35.76081,129.16604,accel
TRIP-GLV-T01-01-L2-E33,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T01:24:52.258Z,35.75864,129.16484,accel
TRIP-GLV-T01-01-L2-E34,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T01:25:37.478Z,35.75646,129.16363,accel
TRIP-GLV-T01-01-L2-E35,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T01:26:22.697Z,35.75428,129.16243,accel
TRIP-GLV-T01-01-L2-E36,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T01:27:07.917Z,35.75210,129.16122,accel
TRIP-GLV-T01-01-L2-E37,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T01:27:53.137Z,35.74992,129.16002,accel
TRIP-GLV-T01-01-L2-E38,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T01:28:38.357Z,35.74775,129.15881,accel
TRIP-GLV-T01-01-L2-E39,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T01:29:23.577Z,35.74557,129.15761,accel
TRIP-GLV-T01-01-L2-E40,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T01:30:08.797Z,35.74339,129.15640,accel
TRIP-GLV-T01-01-L2-E41,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T01:30:54.017Z,35.74121,129.15520,accel
TRIP-GLV-T01-01-L2-E42,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T01:31:39.237Z,35.73904,129.15399,accel
TRIP-GLV-T01-01-L2-E43,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T01:32:24.457Z,35.73686,129.15279,accel
TRIP-GLV-T01-01-L2-E44,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T01:33:09.677Z,35.73468,129.15158,accel
TRIP-GLV-T01-01-L2-E45,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T01:33:54.897Z,35.73250,129.15038,accel
TRIP-GLV-T01-01-L2-E46,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T01:34:40.117Z,35.73033,129.14917,accel
TRIP-GLV-T01-01-L2-E47,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T01:35:25.337Z,35.72815,129.14797,accel
TRIP-GLV-T01-01-L2-E48,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T01:36:10.557Z,35.72597,129.14676,accel
TRIP-GLV-T01-01-L2-E49,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T01:36:55.777Z,35.72379,129.14556,accel
TRIP-GLV-T01-01-L2-E50,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T01:37:40.997Z,35.72161,129.14435,accel
TRIP-GLV-T01-01-L2-E51,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T01:38:26.217Z,35.71944,129.14315,accel
TRIP-GLV-T01-01-L2-E52,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T01:39:11.436Z,35.71726,129.14194,accel
TRIP-GLV-T01-01-L2-E53,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T01:39:56.656Z,35.71508,129.14074,accel
TRIP-GLV-T01-01-L2-E54,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T01:40:41.876Z,35.71290,129.13953,accel
TRIP-GLV-T01-01-L2-E55,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T01:41:27.096Z,35.71073,129.13833,accel
TRIP-GLV-T01-01-L2-E56,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T01:42:12.316Z,35.70855,129.13712,accel
TRIP-GLV-T01-01-L2-E57,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T01:42:57.536Z,35.70637,129.13592,accel
TRIP-GLV-T01-01-L2-E58,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T01:43:42.756Z,35.70419,129.13471,accel
TRIP-GLV-T01-01-L2-E59,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T01:44:27.976Z,35.70201,129.13351,accel
TRIP-GLV-T01-01-L2-E60,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T01:45:13.196Z,35.69984,129.13230,accel
TRIP-GLV-T01-01-L2-E61,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T01:45:58.416Z,35.69766,129.13110,accel
TRIP-GLV-T01-01-L2-E62,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T01:46:43.636Z,35.69548,129.12989,accel
TRIP-GLV-T01-01-L2-E63,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T01:47:28.856Z,35.69330,129.12869,accel
TRIP-GLV-T01-01-L2-E64,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T01:48:14.076Z,35.69113,129.12748,accel
TRIP-GLV-T01-01-L2-E65,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T01:48:59.296Z,35.68895,129.12628,accel
TRIP-GLV-T01-01-L2-E66,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T01:49:44.516Z,35.68677,129.12507,accel
TRIP-GLV-T01-01-L2-E67,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T01:50:29.736Z,35.68459,129.12387,accel
TRIP-GLV-T01-01-L2-E68,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T01:51:14.956Z,35.68242,129.12266,accel
TRIP-GLV-T01-01-L2-E69,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T01:52:00.175Z,35.68024,129.12146,accel
TRIP-GLV-T01-01-L2-E70,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T01:52:45.395Z,35.67806,129.12025,accel
TRIP-GLV-T01-01-L2-E71,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T01:53:30.615Z,35.67588,129.11905,accel
TRIP-GLV-T01-01-L2-E72,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T01:54:15.835Z,35.67370,129.11784,accel
TRIP-GLV-T01-01-L2-E73,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T01:55:01.055Z,35.67153,129.11664,accel
TRIP-GLV-T01-01-L2-E74,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T01:55:46.275Z,35.66935,129.11543,accel
TRIP-GLV-T01-01-L2-E75,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T01:56:31.495Z,35.66717,129.11423,accel
TRIP-GLV-T01-01-L2-E76,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T01:57:16.715Z,35.66499,129.11302,accel
TRIP-GLV-T01-01-L2-E77,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T01:58:01.935Z,35.66282,129.11182,accel
TRIP-GLV-T01-01-L2-E78,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T01:58:47.155Z,35.66064,129.11061,accel
TRIP-GLV-T01-01-L2-E79,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T01:59:32.375Z,35.65846,129.10941,accel
TRIP-GLV-T01-01-L2-E80,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T02:00:17.595Z,35.65628,129.10820,accel
TRIP-GLV-T01-01-L2-E81,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T02:01:02.815Z,35.65411,129.10700,accel
TRIP-GLV-T01-01-L2-E82,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T02:01:48.035Z,35.65193,129.10579,accel
TRIP-GLV-T01-01-L2-E83,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T02:02:33.255Z,35.64975,129.10459,accel
TRIP-GLV-T01-01-L2-E84,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T02:03:18.475Z,35.64757,129.10338,accel
TRIP-GLV-T01-01-L2-E85,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T02:04:03.695Z,35.64539,129.10218,accel
TRIP-GLV-T01-01-L2-E86,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T02:04:48.914Z,35.64322,129.10097,accel
TRIP-GLV-T01-01-L2-E87,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T02:05:34.134Z,35.64104,129.09977,accel
TRIP-GLV-T01-01-L2-E88,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T02:06:19.354Z,35.63886,129.09856,accel
TRIP-GLV-T01-01-L2-E89,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T02:07:04.574Z,35.63668,129.09736,accel
TRIP-GLV-T01-01-L2-E90,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T02:07:49.794Z,35.63451,129.09615,accel
TRIP-GLV-T01-01-L2-E91,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T02:08:35.014Z,35.63233,129.09495,accel
TRIP-GLV-T01-01-L2-E92,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T02:09:20.234Z,35.63015,129.09374,accel
TRIP-GLV-T01-01-L2-E93,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T02:10:05.454Z,35.62797,129.09254,accel
TRIP-GLV-T01-01-L2-E94,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T02:10:50.674Z,35.62580,129.09133,accel
TRIP-GLV-T01-01-L2-E95,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T02:11:35.894Z,35.62362,129.09013,accel
TRIP-GLV-T01-01-L2-E96,GLV-T01,TRIP-GLV-T01-01,TRIP-GLV-T01-01-L2,2026-08-01T02:12:21.114Z,35.62144,129.08892,accel
