vehicle_id,trip_id,ts,lat,lon,speed_kmh,rpm,odo_km,laden,gps_status
GLV-T02,TRIP-GLV-T02-01,2026-07-31T21:18:00.000Z,35.15862,128.83283,76,1500,20.95,false,ok
GLV-T02,TRIP-GLV-T02-01,2026-07-31T21:20:00.000Z,35.16648,128.83718,75,1500,23.28,false,ok
GLV-T02,TRIP-GLV-T02-01,2026-07-31T21:22:00.000Z,35.17434,128.84153,74,1500,25.61,false,ok
GLV-T02,TRIP-GLV-T02-01,2026-07-31T21:24:00.000Z,35.18220,128.84588,73,1500,27.94,false,ok
GLV-T02,TRIP-GLV-T02-01,2026-07-31T21:26:00.000Z,35.19006,128.85023,72,1500,30.26,false,ok
GLV-T02,TRIP-GLV-T02-01,2026-07-31T21:28:00.000Z,35.19791,128.85457,71,1500,32.59,false,ok
GLV-T02,TRIP-GLV-T02-01,2026-07-31T21:30:00.000Z,35.20577,128.85892,69,1500,34.92,false,ok
GLV-T02,TRIP-GLV-T02-01,2026-07-31T21:32:00.000Z,35.21363,128.86327,68,1500,37.25,false,ok
GLV-T02,TRIP-GLV-T02-01,2026-07-31T21:34:00.000Z,35.22149,128.86762,66,1500,39.58,false,ok
GLV-T02,TRIP-GLV-T02-01,2026-07-31T21:36:00.000Z,35.22935,128.87197,64,1500,41.90,false,ok
GLV-T02,TRIP-GLV-T02-01,2026-07-31T21:38:00.000Z,35.23721,128.87631,63,1500,44.23,false,ok
GLV-T02,TRIP-GLV-T02-01,2026-07-31T21:40:00.000Z,35.24506,128.88066,62,1500,46.56,false,ok
GLV-T02,TRIP-GLV-T02-01,2026-07-31T21:42:00.000Z,35.25292,128.88501,61,1500,48.89,false,ok
GLV-T02,TRIP-GLV-T02-01,2026-07-31T21:44:00.000Z,35.26078,128.88936,60,1500,51.22,false,ok
GLV-T02,TRIP-GLV-T02-01,2026-07-31T21:46:00.000Z,35.26864,128.89371,60,1500,53.54,false,ok
GLV-T02,TRIP-GLV-T02-01,2026-07-31T21:48:00.000Z,35.27650,128.89806,60,1500,55.87,false,ok
GLV-T02,TRIP-GLV-T02-01,2026-07-31T21:50:00.000Z,35.28436,128.90240,60,1500,58.20,false,ok
GLV-T02,TRIP-GLV-T02-01,2026-07-31T21:52:00.000Z,35.29221,128.90675,61,1500,60.53,false,ok
GLV-T02,TRIP-GLV-T02-01,2026-07-31T21:54:00.000Z,35.30007,128.91110,62,1500,62.86,false,ok
GLV-T02,TRIP-GLV-T02-01,2026-07-31T21:56:00.000Z,35.30793,128.91545,63,1500,65.19,false,ok
GLV-T02,TRIP-GLV-T02-01,2026-07-31T21:58:00.000Z,35.31579,128.91980,64,1500,67.51,false,ok
GLV-T02,TRIP-GLV-T02-01,2026-07-31T22:00:00.000Z,35.32365,128.92414,66,1500,69.84,false,ok
GLV-T02,TRIP-GLV-T02-01,2026-07-31T22:02:00.000Z,35.33150,128.92849,67,1500,72.17,false,ok
GLV-T02,TRIP-GLV-T02-01,2026-07-31T22:04:00.000Z,35.33936,128.93284,69,1500,74.50,false,ok
GLV-T02,TRIP-GLV-T02-01,2026-07-31T22:06:00.000Z,35.34722,128.93719,70,1500,76.83,false,ok
GLV-T02,TRIP-GLV-T02-01,2026-07-31T22:08:00.000Z,35.35508,128.94154,72,1500,79.15,false,ok
GLV-T02,TRIP-GLV-T02-01,2026-07-31T22:10:00.000Z,35.36294,128.94589,73,1500,81.48,false,ok
GLV-T02,TRIP-GLV-T02-01,2026-07-31T22:12:00.000Z,35.37080,128.95023,74,1500,83.81,false,ok
GLV-T02,TRIP-GLV-T02-01,2026-07-31T22:14:00.000Z,35.37865,128.95458,75,1500,86.14,false,ok
GLV-T02,TRIP-GLV-T02-01,2026-07-31T22:16:00.000Z,35.38651,128.95893,76,1500,88.47,false,ok
GLV-T02,TRIP-GLV-T02-01,2026-07-31T22:18:00.000Z,35.39437,128.96328,76,1500,90.79,false,ok
GLV-T02,TRIP-GLV-T02-01,2026-07-31T22:20:00.000Z,35.40223,128.96763,76,1500,93.12,false,ok
GLV-T02,TRIP-GLV-T02-01,2026-07-31T22:22:00.000Z,35.41009,128.97197,76,1500,95.45,false,ok
GLV-T02,TRIP-GLV-T02-01,2026-07-31T22:24:00.000Z,35.41794,128.97632,75,1500,97.78,false,ok
GLV-T02,TRIP-GLV-T02-01,2026-07-31T22:26:00.000Z,35.42580,128.98067,74,1500,100.11,false,ok
GLV-T02,TRIP-GLV-T02-01,2026-07-31T22:28:00.000Z,35.43366,128.98502,73,1500,102.43,false,ok
GLV-T02,TRIP-GLV-T02-01,2026-07-31T22:30:00.000Z,35.44152,128.98937,71,1500,104.76,false,ok
GLV-T02,TRIP-GLV-T02-01,2026-07-31T22:32:00.000Z,35.44938,128.99371,70,1500,107.09,false,ok
GLV-T02,TRIP-GLV-T02-01,2026-07-31T22:34:00.000Z,35.45724,128.99806,68,1500,109.42,false,ok
GLV-T02,TRIP-GLV-T02-01,2026-07-31T22:36:00.000Z,35.46509,129.00241,67,1500,111.75,false,ok
GLV-T02,TRIP-GLV-T02-01,2026-07-31T22:38:00.000Z,35.47295,129.00676,65,1500,114.07,false,ok
GLV-T02,TRIP-GLV-T02-01,2026-07-31T22:40:00.000Z,35.48081,129.01111,64,1500,116.40,false,ok
GLV-T02,TRIP-GLV-T02-01,2026-07-31T22:42:00.000Z,35.48867,129.01546,62,1500,118.73,false,ok
GLV-T02,TRIP-GLV-T02-01,2026-07-31T22:44:00.000Z,35.49653,129.01980,61,1500,121.06,false,ok
GLV-T02,TRIP-GLV-T02-01,2026-07-31T22:46:00.000Z,35.50438,129.02415,61,1500,123.39,false,ok
GLV-T02,TRIP-GLV-T02-01,2026-07-31T22:48:00.000Z,35.51224,129.02850,60,1500,125.71,false,ok
GLV-T02,TRIP-GLV-T02-01,2026-07-31T22:50:00.000Z,35.52010,129.03285,60,1500,128.04,false,ok
GLV-T02,TRIP-GLV-T02-01,2026-07-31T22:52:00.000Z,35.52796,129.03720,60,1500,130.37,false,ok
GLV-T02,TRIP-GLV-T02-01,2026-07-31T22:54:00.000Z,35.53582,129.04154,61,1500,132.70,false,ok
GLV-T02,TRIP-GLV-T02-01,2026-07-31T22:56:00.000Z,35.54368,129.04589,61,1500,135.03,false,ok
GLV-T02,TRIP-GLV-T02-01,2026-07-31T22:58:00.000Z,35.55153,129.05024,62,1500,137.35,false,ok
GLV-T02,TRIP-GLV-T02-01,2026-07-31T23:00:00.000Z,35.55939,129.05459,64,1500,139.68,false,ok
GLV-T02,TRIP-GLV-T02-01,2026-07-31T23:02:00.000Z,35.56725,129.05894,65,1500,142.01,false,ok
GLV-T02,TRIP-GLV-T02-01,2026-07-31T23:04:00.000Z,35.57511,129.06329,67,1500,144.34,false,ok
GLV-T02,TRIP-GLV-T02-01,2026-07-31T23:06:00.000Z,35.58297,129.06763,68,1500,146.67,false,ok
GLV-T02,TRIP-GLV-T02-01,2026-07-31T23:08:00.000Z,35.59082,129.07198,70,1500,148.99,false,ok
GLV-T02,TRIP-GLV-T02-01,2026-07-31T23:10:00.000Z,35.59868,129.07633,71,1500,151.32,false,ok
GLV-T02,TRIP-GLV-T02-01,2026-07-31T23:12:00.000Z,35.60654,129.08068,73,1500,153.65,false,ok
GLV-T02,TRIP-GLV-T02-01,2026-07-31T23:14:00.000Z,35.61440,129.08503,74,1500,155.98,false,ok
GLV-T02,TRIP-GLV-T02-01,2026-07-31T23:16:00.000Z,35.62226,129.08937,75,1500,158.31,false,ok
GLV-T02,TRIP-GLV-T02-01,2026-07-31T23:18:00.000Z,35.63012,129.09372,76,1500,160.63,false,ok
GLV-T02,TRIP-GLV-T02-01,2026-07-31T23:20:00.000Z,35.63797,129.09807,76,1500,162.96,false,ok
GLV-T02,TRIP-GLV-T02-01,2026-07-31T23:22:00.000Z,35.64583,129.10242,76,1500,165.29,false,ok
GLV-T02,TRIP-GLV-T02-01,2026-07-31T23:24:00.000Z,35.65369,129.10677,76,1500,167.62,false,ok
GLV-T02,TRIP-GLV-T02-01,2026-07-31T23:26:00.000Z,35.66155,129.11111,75,1500,169.95,false,ok
GLV-T02,TRIP-GLV-T02-01,2026-07-31T23:28:00.000Z,35.66941,129.11546,74,1500,172.28,false,ok
GLV-T02,TRIP-GLV-T02-01,2026-07-31T23:30:00.000Z,35.67727,129.11981,73,1500,174.60,false,ok
GLV-T02,TRIP-GLV-T02-01,2026-07-31T23:32:00.000Z,35.68512,129.12416,72,1500,176.93,false,ok
GLV-T02,TRIP-GLV-T02-01,2026-07-31T23:34:00.000Z,35.69298,129.12851,70,1500,179.26,false,ok
GLV-T02,TRIP-GLV-T02-01,2026-07-31T23:36:00.000Z,35.70084,129.13286,69,1500,181.59,false,ok
GLV-T02,TRIP-GLV-T02-01,2026-07-31T23:38:00.000Z,35.70870,129.13720,67,1500,183.92,false,ok
GLV-T02,TRIP-GLV-T02-01,2026-07-31T23:40:00.000Z,35.71656,129.14155,66,1500,186.24,false,ok
GLV-T02,TRIP-GLV-T02-01,2026-07-31T23:42:00.000Z,35.72441,129.14590,64,1500,188.57,false,ok
GLV-T02,TRIP-GLV-T02-01,2026-07-31T23:44:00.000Z,35.73227,129.15025,63,1500,190.90,false,ok
GLV-T02,TRIP-GLV-T02-01,2026-07-31T23:46:00.000Z,35.74013,129.15460,62,1500,193.23,false,ok
GLV-T02,TRIP-GLV-T02-01,2026-07-31T23:48:00.000Z,35.74799,129.15894,61,1500,195.56,false,ok
GLV-T02,TRIP-GLV-T02-01,2026-07-31T23:50:00.000Z,35.75585,129.16329,60,1500,197.88,false,ok
GLV-T02,TRIP-GLV-T02-01,2026-07-31T23:52:00.000Z,35.76371,129.16764,60,1500,200.21,false,ok
GLV-T02,TRIP-GLV-T02-01,2026-07-31T23:54:00.000Z,35.77156,129.17199,60,1500,202.54,false,ok
GLV-T02,TRIP-GLV-T02-01,2026-07-31T23:56:00.000Z,35.77942,129.17634,60,1500,204.87,false,ok
GLV-T02,TRIP-GLV-T02-01,2026-07-31T23:58:00.000Z,35.78728,129.18069,61,1500,207.20,false,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T00:00:00.000Z,35.79514,129.18503,62,1500,209.52,false,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T00:02:00.000Z,35.80300,129.18938,63,1500,211.85,false,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T00:04:00.000Z,35.81085,129.19373,65,1500,214.18,false,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T00:06:00.000Z,35.81871,129.19808,66,1500,216.51,false,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T00:08:00.000Z,35.82657,129.20243,68,1500,218.84,false,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T01:00:00.000Z,35.83050,129.20460,68,1500,220.00,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T01:02:00.000Z,35.82431,129.20118,70,1500,222.33,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T01:04:00.000Z,35.81812,129.19775,71,1500,224.67,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T01:06:00.000Z,35.81193,129.19433,73,1500,227.00,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T01:08:00.000Z,35.80575,129.19090,74,1500,229.33,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T01:10:00.000Z,35.79956,129.18748,75,1500,231.67,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T01:12:00.000Z,35.79337,129.18406,75,1500,234.00,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T01:14:00.000Z,35.78718,129.18063,76,1500,236.33,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T01:16:00.000Z,35.78099,129.17721,76,1500,238.67,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T01:18:00.000Z,35.77481,129.17378,76,1500,241.00,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T01:20:00.000Z,35.76862,129.17036,75,1500,243.33,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T01:22:00.000Z,35.76243,129.16693,74,1500,245.67,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T01:24:00.000Z,35.75624,129.16351,73,1500,248.00,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T01:26:00.000Z,35.75005,129.16009,72,1500,250.33,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T01:28:00.000Z,35.74386,129.15666,71,1500,252.67,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T01:30:00.000Z,35.73768,129.15324,69,1500,255.00,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T01:32:00.000Z,35.73149,129.14981,68,1500,257.33,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T01:34:00.000Z,35.72530,129.14639,66,1500,259.67,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T01:36:00.000Z,35.71911,129.14297,64,1500,262.00,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T01:38:00.000Z,35.71292,129.13954,63,1500,264.33,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T01:40:00.000Z,35.70673,129.13612,62,1500,266.67,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T01:42:00.000Z,35.70054,129.13269,61,1500,269.00,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T01:44:00.000Z,35.69436,129.12927,60,1500,271.33,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T01:46:00.000Z,35.68817,129.12584,60,1500,273.67,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T01:48:00.000Z,35.68198,129.12242,60,1500,276.00,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T01:50:00.000Z,35.67579,129.11900,60,1500,278.33,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T01:52:00.000Z,35.66960,129.11557,61,1500,280.67,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T01:54:00.000Z,35.66342,129.11215,62,1500,283.00,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T01:56:00.000Z,35.65723,129.10872,63,1500,285.33,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T01:58:00.000Z,35.65104,129.10530,64,1500,287.67,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T02:00:00.000Z,35.64485,129.10188,66,1500,290.00,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T02:02:00.000Z,35.63866,129.09845,67,1500,292.33,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T02:04:00.000Z,35.63247,129.09503,69,1500,294.67,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T02:06:00.000Z,35.62629,129.09160,70,1500,297.00,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T02:08:00.000Z,35.62010,129.08818,72,1500,299.33,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T02:10:00.000Z,35.61391,129.08475,73,1500,301.67,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T02:12:00.000Z,35.60772,129.08133,74,1500,304.00,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T02:14:00.000Z,35.60153,129.07791,75,1500,306.33,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T02:16:00.000Z,35.59534,129.07448,76,1500,308.67,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T02:18:00.000Z,35.58915,129.07106,76,1500,311.00,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T02:20:00.000Z,35.58297,129.06763,76,1500,313.33,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T02:22:00.000Z,35.57678,129.06421,76,1500,315.67,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T02:24:00.000Z,35.57059,129.06079,75,1500,318.00,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T02:26:00.000Z,35.56440,129.05736,74,1500,320.33,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T02:28:00.000Z,35.55821,129.05394,73,1500,322.67,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T02:30:00.000Z,35.55203,129.05051,71,1500,325.00,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T02:32:00.000Z,35.54584,129.04709,70,1500,327.33,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T02:34:00.000Z,35.53965,129.04366,68,1500,329.67,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T02:36:00.000Z,35.53346,129.04024,67,1500,332.00,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T02:38:00.000Z,35.52727,129.03682,65,1500,334.33,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T02:40:00.000Z,35.52108,129.03339,64,1500,336.67,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T02:42:00.000Z,35.51490,129.02997,62,1500,339.00,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T02:44:00.000Z,35.50871,129.02654,61,1500,341.33,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T02:46:00.000Z,35.50252,129.02312,61,1500,343.67,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T02:48:00.000Z,35.49633,129.01970,60,1500,346.00,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T02:50:00.000Z,35.49014,129.01627,60,1500,348.33,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T02:52:00.000Z,35.48395,129.01285,60,1500,350.67,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T02:54:00.000Z,35.47776,129.00942,61,1500,353.00,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T02:56:00.000Z,35.47158,129.00600,61,1500,355.33,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T02:58:00.000Z,35.46539,129.00257,62,1500,357.67,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T03:00:00.000Z,35.45920,128.99915,64,1500,360.00,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T03:02:00.000Z,35.45301,128.99573,65,1500,362.33,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T03:04:00.000Z,35.44682,128.99230,67,1500,364.67,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T03:06:00.000Z,35.44064,128.98888,68,1500,367.00,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T03:08:00.000Z,35.43445,128.98545,70,1500,369.33,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T03:10:00.000Z,35.42826,128.98203,71,1500,371.67,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T03:12:00.000Z,35.42207,128.97860,73,1500,374.00,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T03:14:00.000Z,35.41588,128.97518,74,1500,376.33,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T03:16:00.000Z,35.40969,128.97176,75,1500,378.67,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T03:18:00.000Z,35.40350,128.96833,76,1500,381.00,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T03:20:00.000Z,35.39732,128.96491,76,1500,383.33,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T03:22:00.000Z,35.39113,128.96148,76,1500,385.67,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T03:24:00.000Z,35.38494,128.95806,76,1500,388.00,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T03:26:00.000Z,35.37875,128.95464,75,1500,390.33,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T03:28:00.000Z,35.37256,128.95121,74,1500,392.67,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T03:30:00.000Z,35.36637,128.94779,73,1500,395.00,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T03:32:00.000Z,35.36019,128.94436,72,1500,397.33,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T03:34:00.000Z,35.35400,128.94094,70,1500,399.67,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T03:36:00.000Z,35.34781,128.93751,69,1500,402.00,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T03:38:00.000Z,35.34162,128.93409,67,1500,404.33,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T03:40:00.000Z,35.33543,128.93067,66,1500,406.67,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T03:42:00.000Z,35.32925,128.92724,64,1500,409.00,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T03:44:00.000Z,35.32306,128.92382,63,1500,411.33,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T03:46:00.000Z,35.31687,128.92039,62,1500,413.67,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T03:48:00.000Z,35.31068,128.91697,61,1500,416.00,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T03:50:00.000Z,35.30449,128.91355,60,1500,418.33,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T03:52:00.000Z,35.29830,128.91012,60,1500,420.67,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T03:54:00.000Z,35.29211,128.90670,60,1500,423.00,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T03:56:00.000Z,35.28593,128.90327,60,1500,425.33,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T03:58:00.000Z,35.27974,128.89985,61,1500,427.67,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T04:00:00.000Z,35.27355,128.89642,62,1500,430.00,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T04:02:00.000Z,35.26736,128.89300,63,1500,432.33,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T04:04:00.000Z,35.26117,128.88958,65,1500,434.67,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T04:06:00.000Z,35.25498,128.88615,66,1500,437.00,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T04:08:00.000Z,35.24880,128.88273,68,1500,439.33,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T04:10:00.000Z,35.24261,128.87930,69,1500,441.67,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T04:12:00.000Z,35.23642,128.87588,71,1500,444.00,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T04:14:00.000Z,35.23023,128.87246,72,1500,446.33,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T04:16:00.000Z,35.22404,128.86903,73,1500,448.67,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T04:18:00.000Z,35.21786,128.86561,75,1500,451.00,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T04:20:00.000Z,35.21167,128.86218,75,1500,453.33,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T04:22:00.000Z,35.20548,128.85876,76,1500,455.67,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T04:24:00.000Z,35.19929,128.85533,76,1500,458.00,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T04:26:00.000Z,35.19310,128.85191,76,1500,460.33,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T04:28:00.000Z,35.18691,128.84849,75,1500,462.67,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T04:30:00.000Z,35.18072,128.84506,75,1500,465.00,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T04:32:00.000Z,35.17454,128.84164,74,1500,467.33,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T04:34:00.000Z,35.16835,128.83821,72,1500,469.67,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T04:36:00.000Z,35.16216,128.83479,71,1500,472.00,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T04:38:00.000Z,35.15597,128.83137,70,1500,474.33,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T04:40:00.000Z,35.14978,128.82794,68,1500,476.67,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T04:42:00.000Z,35.14359,128.82452,66,1500,479.00,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T04:44:00.000Z,35.13741,128.82109,65,1500,481.33,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T04:46:00.000Z,35.13122,128.81767,63,1500,483.67,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T04:48:00.000Z,35.12503,128.81424,62,1500,486.00,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T04:50:00.000Z,35.11884,128.81082,61,1500,488.33,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T04:52:00.000Z,35.11265,128.80740,61,1500,490.67,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T04:54:00.000Z,35.10647,128.80397,60,1500,493.00,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T04:56:00.000Z,35.10028,128.80055,60,1500,495.33,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T04:58:00.000Z,35.09409,128.79712,60,1500,497.67,true,ok
GLV-T02,TRIP-GLV-T02-01,2026-08-01T05:00:00.000Z,35.08790,128.79370,61,1500,500.00,true,ok
GLV-T03,TRIP-GLV-T03-01,2026-07-31T21:00:00.000Z,35.08790,128.79370,68,1500,0.00,false,ok
GLV-T03,TRIP-GLV-T03-01,2026-07-31T21:02:00.000Z,35.09754,128.79904,70,1500,2.34,false,ok
GLV-T03,TRIP-GLV-T03-01,2026-07-31T21:04:00.000Z,35.10719,128.80437,71,1500,4.68,false,ok
GLV-T03,TRIP-GLV-T03-01,2026-07-31T21:06:00.000Z,35.11683,128.80971,73,1500,7.01,false,ok
GLV-T03,TRIP-GLV-T03-01,2026-07-31T21:08:00.000Z,35.12648,128.81505,74,1500,9.35,false,ok
GLV-T03,TRIP-GLV-T03-01,2026-07-31T21:10:00.000Z,35.13612,128.82038,75,1500,11.69,false,ok
GLV-T03,TRIP-GLV-T03-01,2026-07-31T21:12:00.000Z,35.14576,128.82572,75,1500,14.03,false,ok
GLV-T03,TRIP-GLV-T03-01,2026-07-31T21:14:00.000Z,35.15541,128.83105,76,1500,16.36,false,ok
GLV-T03,TRIP-GLV-T03-01,2026-07-31T21:16:00.000Z,35.16505,128.83639,76,1500,18.70,false,ok
GLV-T03,TRIP-GLV-T03-01,2026-07-31T21:18:00.000Z,35.17470,128.84173,76,1500,21.04,false,ok
GLV-T03,TRIP-GLV-T03-01,2026-07-31T21:20:00.000Z,35.18434,128.84706,75,1500,23.38,false,ok
GLV-T03,TRIP-GLV-T03-01,2026-07-31T21:22:00.000Z,35.19399,128.85240,74,1500,25.71,false,ok
GLV-T03,TRIP-GLV-T03-01,2026-07-31T21:24:00.000Z,35.20363,128.85774,73,1500,28.05,false,ok
GLV-T03,TRIP-GLV-T03-01,2026-07-31T21:26:00.000Z,35.21327,128.86307,72,1500,30.39,false,ok
GLV-T03,TRIP-GLV-T03-01,2026-07-31T21:28:00.000Z,35.22292,128.86841,71,1500,32.73,false,ok
GLV-T03,TRIP-GLV-T03-01,2026-07-31T21:30:00.000Z,35.23256,128.87375,69,1500,35.06,false,ok
GLV-T03,TRIP-GLV-T03-01,2026-07-31T21:32:00.000Z,35.24221,128.87908,68,1500,37.40,false,ok
GLV-T03,TRIP-GLV-T03-01,2026-07-31T21:34:00.000Z,35.25185,128.88442,66,1500,39.74,false,ok
